Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Media
6049482508,"Oct 1, 2021, 11:09:57 PM",Friday Evening Walk,Walk,,2539,4.78,129,7,FALSE,,,activities/6429238153.tcx.gz,,,2539,2539,4788.700195,3,1.886057496,56.75646591,56.75650024,172.5,196,10,0,,,68,62.28121185,,109.5072861,,,396,,,7,,,,,,,,,,,,,0,,1,,1633129216,2,12.56000042,12.56000042,8.590000153,0.769999981,1022.200012,2.089999914,3.380000114,279,0,1633085952,1633128192,0.839999974,,9282347,0,,0.349999994,16093,0,288.2999878,,,,0,1.886057496,0,,,,,,,,,,,,
6053324899,"Oct 2, 2021, 2:42:53 PM",Saturday Morning Run,Run,,5642,19.39,188,308,FALSE,,,activities/6433259430.tcx.gz,,,5642,5411,19395.90039,5.599999905,3.584531546,68.90476227,71.00479889,149.8000031,183.6000061,5.900000095,-0.01082703,,,87,78.75799561,,173.9506378,,,1401,,,308,,,,,,,,,,,,,0,,1,19463.19922,1633183232,2,14.5,14.5,12.64000034,0.889999986,1019.599976,2.950000048,7.269999981,237,0,1633172480,1633214464,0.879999995,,9282347,0,,0.379999995,16093,2,285.7999878,,,,0,3.437770367,0,,,,,,,,,,,,
6059363930,"Oct 3, 2021, 5:43:19 PM",Sunday Afternoon Run,Run,,2199,6.77,162,45,FALSE,,,activities/6439625720.tcx.gz,,,2199,2199,6773.899902,4.400000095,3.080445766,41.93392944,41.93389893,154.8999939,183.6000061,5.900000095,0,,,90,82.19554138,,147.4806671,,,496,,,45,,,,,,,,,,,,,0,,1,6819.899902,1633280384,2,17.95000076,17.95000076,14.78999996,0.819999993,1013.700012,2.190000057,4.510000229,165,0,1633258880,1633300736,0.910000026,,9282347,0,,0.829999983,16093,4,278.5,,,,0,3.080445766,0,,,,,,,,,,,,
6065008496,"Oct 5, 2021, 12:45:06 AM",Monday Evening Indoor Walk,Walk,,2690,4.74,139,11,FALSE,,,activities/6445565612.tcx.gz,,,2690,2690,4741.600098,2.299999952,1.762676597,0,,,,0,0,,,127,59.96245193,,131.4263916,,,519,,,11,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,9282347,,,,,,,,,,0,1.762676597,,,,,,,,,,,,,
6069659437,"Oct 5, 2021, 10:17:21 PM",Tuesday Evening Run,Run,,3101,11.32,190,168,FALSE,,,activities/6450444408.tcx.gz,,,3101,2898,11319.7002,5.5,3.906038761,48.48047638,49.58050156,159.8999939,186.1999969,5.599999905,-0.009717572,,,90,80.54388428,,175.0248718,,,809,,,168,,,,,,,,,,,,,0,,1,11351,1633471232,3,16.13999939,16.13999939,14.02000046,0.870000005,1023.700012,1.659999967,3.25999999,90,0,1633431936,1633473408,0.980000019,,9282345,0,,0.949999988,14945,0,272.7000122,,,,0,3.65033865,0,,,,,,,,,,,,
6075138150,"Oct 7, 2021, 12:53:28 AM",Wednesday Evening Walk,Walk,,2403,4.59,129,10,FALSE,,,activities/6456229763.tcx.gz,,,2403,2403,4598.700195,3,1.913732886,56.66924286,56.6692009,172.5,196,9.699999809,0,,,68,61.56679153,,128.5655365,,,336,,,10,,,,,,,,,,,,,0,,1,,1633564800,1,16.72999954,16.75,14.73999977,0.879999995,1027.300049,1.429999948,2.109999895,135,0,1633518336,1633559680,0.02,,9282347,0,,0.239999995,16093,0,265.1000061,,,,0,1.913732886,0,,,,,,,,,,,,
6078589288,"Oct 7, 2021, 5:26:28 PM",Thursday Afternoon Run,Run,,3402,9.76,188,102,FALSE,,,activities/6459866952.tcx.gz,,,3402,2624,9761.400391,6.400000095,3.720045805,128.2170258,123.3170013,274.2000122,280.1000061,7.199999809,0.050197717,,,101,79.4549942,,163.6937408,,,708,,,102,,,,,,,,,,,,,0,,1,9966.900391,1633625984,2,20.45000076,20.81999969,18.17000008,0.870000005,1024.5,1.080000043,1.950000048,27,0,1633604864,1633645952,0.059999999,,9282345,0,,0.560000002,16093,4,261.7999878,,,,0,2.869312286,,,,,,,,,,,,,
6084137909,"Oct 8, 2021, 10:39:58 PM",Friday Evening Walk,Walk,,2656,4.59,115,7,FALSE,,,activities/6465703710.tcx.gz,,,2656,2656,4591.799805,2.900000095,1.728840351,56.74646378,56.74649811,172.5,196,10.69999981,0,,,65,57.72477341,,105.5677719,,,320,,,7,,,,,,,,,,,,,0,,1,,1633730432,2,21.31999969,21.71999931,18.63999939,0.850000024,1019.700012,2.170000076,3.74000001,109,0,1633691264,1633732224,0.100000001,,9282347,0,,0.649999976,16093,0,272.8999939,,,,0,1.728840351,0,,,,,,,,,,,,
6088791800,"Oct 9, 2021, 4:55:55 PM",Saturday Afternoon Run,Run,,6665,21.51,179,285,FALSE,,,activities/6470603917.tcx.gz,,,6665,6149,21514.19922,5.5,3.498812914,69.45476532,69.45480347,151,183.6000061,6.099999905,0,,,86,78.09340668,,167.6013031,,,1550,,,285,,,,,,,,,,,,,0,,1,21585.69922,1633795200,3,17.20999908,17.20999908,12.35999966,0.730000019,1023.299988,5.300000191,9.229999542,127,0,1633777792,1633818624,0.140000001,,9282347,0,,0.939999998,16093,3,282.8999939,,,,0,3.227936983,0,,,,,,,,,,,,
6094124188,"Oct 10, 2021, 5:37:52 PM",Sunday Afternoon Run,Run,,2789,7.56,161,63,FALSE,,,activities/6476304559.tcx.gz,,,2789,2584,7561.899902,4.400000095,2.926431894,46.31507874,46.31510162,154.8999939,183.6000061,5.699999809,0,,,88,77.48334503,,150.6467896,,,580,,,63,,,,,,,,,,,,,0,,1,7615.299805,1633885184,2,19.31999969,19.31999969,13.34000015,0.680000007,1022,3.960000038,6.610000134,133,0,1633864320,1633904896,0.170000002,,9282347,0,,0.75999999,16093,3,287.2999878,,,,0,2.711330175,0,,,,,,,,,,,,
