ID da atividade,Data da atividade,Nome da atividade,Tipo de atividade,Descrição da atividade,Tempo decorrido,Distância,Frequência cardíaca máxima,Esforço relativo,Deslocamento,Observação privada da atividade,Equipamento da atividade,Nome do arquivo,Peso do atleta,Peso da bicicleta,Tempo decorrido,Tempo de movimentação,Distância,Velocidade máx.,Velocidade média,Ganho de elevação,Perda de elevação,Elevação mínima,Elevação máxima,Inclinação máxima,Inclinação média,Inclinação positiva média,Inclinação negativa média,Cadência máxima,Cadência média,Frequência cardíaca máxima,Frequência cardíaca média,Máximo de watts,Média de watts,Calorias,Temperatura máxima,Temperatura média,Esforço relativo,Total de trabalho,Número de corridas,Tempo de subida,Tempo de descida,Outro tempo,Percepção de esforço,Tipo,Hora de início,Média ponderada de potência,Contagem de potência,Usar Percepção de esforço,Percepção de esforço relativo,Deslocamento,Peso total levantado,Da atividade carregada,Distância ajustada à inclinação,Tempo de observação do clima,Condição climática,Temperatura atmosférica,Temperatura aparente,Ponto de orvalho,Umidade,Pressão atmosférica,Velocidade do vento,Rajada de vento,Direção do vento,Intensidade da precipitação,Hora do nascer do sol,Hora do pôr do sol,Fase da lua,Bicicleta,Equipamento,Probabilidade de precipitação,Tipo de precipitação,Nebulosidade,Visibilidade,Índice UV,Previsão de ozônio,Contagem de pulos,Garra total,Fluxo médio,Sinalizado,Velocidade média (tempo decorrido),Distância na terra,Distância recém-explorada,Distância de terra recém-explorada,Contagem de atividades,Total de passos,Economia de carbono,Extensão da piscina,Carga de treinamento,Intensidade,Ritmo Ajustado à inclinação média,Tempo do temporizador,Total de ciclos,Mídia
8011107421,24 de out de 2022 08:53:22,Corrida matinal,Corrida,,2219,"5,03",159.0,32,false,,Pegasus 38,activities/8571148393.tcx.gz,,,2219.0,2212.0,5032.7001953125,4.360009670257568,2.2751808166503906,64.60423278808594,48.70423126220703,9.100000381469727,55.79999923706055,11.111311912536621,0.31593379378318787,,,87.0,84.37720489501953,,135.6030731201172,,,334.0,,,32.0,,,,,,,,,,,,,0.0,,1.0,5185.39990234375,1666598400.0,5.0,23.860000610351562,24.600000381469727,21.709999084472656,0.8799999952316284,1014.9000244140625,4.949999809265137,6.190000057220459,68.0,0.826200008392334,1666598656.0,1666643584.0,0.9800000190734863,,11132840.0,0.30000001192092896,5.0,0.6800000071525574,8882.0,0.0,274.3999938964844,,,,0.0,2.2680037021636963,4.599999904632568,,,,,,,,,,,,""
8026280104,27 de out de 2022 08:41:30,Corrida matinal,Corrida,,2310,"5,54",157.0,22,false,,Pegasus 38,activities/8588239116.tcx.gz,,,2310.0,2306.0,5540.0,3.719970703125,2.402428388595581,40.98044204711914,22.980443954467773,14.399999618530273,35.0,23.931224822998047,0.3249097466468811,,,93.0,85.74945831298828,,129.7753143310547,,,329.0,,,22.0,,,,,,,,,,,,,0.0,,1.0,5677.60009765625,1666857600.0,1.0,19.559999465942383,19.950000762939453,18.09000015258789,0.9100000262260437,1012.9000244140625,2.119999885559082,2.700000047683716,14.0,0.0,1666858368.0,1666904704.0,0.09000000357627869,,11132840.0,0.0,,0.03999999910593033,16093.0,0.0,272.0,,,,0.0,2.398268222808838,60.900001525878906,,,,,,,,,,,,""
8036743011,29 de out de 2022 11:08:58,Corrida matinal,Corrida,"",3248,"7,54",156.0,66,false,,Pegasus 38,activities/8600058372.tcx.gz,,,3248.0,3242.0,7546.89990234375,3.1200013160705566,2.327853202819824,10.054333686828613,9.954299926757812,13.600000381469727,20.0,4.950447082519531,0.0013250473421067,,,90.0,84.23340606689453,,140.8966064453125,,,511.0,,,66.0,,,,,,,,,,,0.0,,0.0,,1.0,7559.5,1667041152.0,2.0,24.850000381469727,25.6299991607666,22.299999237060547,0.8600000143051147,1012.7000122070312,1.7100000381469727,2.549999952316284,6.0,0.0,1667031040.0,1667077504.0,0.17000000178813934,,11132840.0,0.0,,0.8700000047683716,16093.0,3.0,277.1000061035156,,,,0.0,2.3235528469085693,0.0,,,,,,,,,,,,media/1401f4d0-6169-418e-8015-9b3e4c3e61db.mp4|media/35d1ec19-f922-4bdd-872a-c37497f41e84.mp4
8046535479,31 de out de 2022 08:29:03,Corrida matinal,Corrida,,2365,"5,04",142.0,12,false,,Pegasus 38,activities/8611382547.tcx.gz,,,2365.0,2365.0,5046.099609375,3.200000047683716,2.133657455444336,64.58464050292969,48.984642028808594,9.100000381469727,55.79999923706055,10.784107208251953,0.3091496527194977,,,89.0,85.05638122558594,,123.71507263183594,,,315.0,,,12.0,,,,,,,,,,,,,0.0,,1.0,5197.2001953125,1667203200.0,2.0,23.950000762939453,24.780000686645508,22.40999984741211,0.9100000262260437,1012.7000122070312,4.010000228881836,5.489999771118164,55.0,0.08910000324249268,1667203328.0,1667248512.0,0.23999999463558197,,11132840.0,0.05000000074505806,5.0,0.7699999809265137,16093.0,0.0,275.8999938964844,,,,0.0,2.133657455444336,10.699999809265137,,,,,,,,,,,,""
8057330802,2 de nov de 2022 10:57:33,Pedalada matinal,Pedalada,"",2146,"6,39",154.0,13,false,,Itaú,activities/8623595337.tcx.gz,,12.0,2146.0,1786.0,6395.5,7.6199951171875,3.580907106399536,84.89300537109375,27.292999267578125,9.100000381469727,69.0,10.909090995788574,0.9006332159042358,,,,,,121.3357925415039,,61.45290756225586,260.0,,,13.0,,,,,,,,,,,0.0,,0.0,,1.0,,1667383168.0,3.0,25.290000915527344,26.149999618530273,23.010000228881836,0.8700000047683716,1014.7000122070312,3.759999990463257,5.159999847412109,50.0,0.3433000147342682,1667376000.0,1667421312.0,0.3100000023841858,3014974.0,,0.18000000715255737,5.0,0.9200000166893005,14622.0,2.0,273.1000061035156,,,,0.0,2.9801957607269287,172.1999969482422,,,,,,,,,,,,media/76adc5e9-82af-4dcb-8381-a42942a34fc0.mp4|media/89ebe820-877e-4fb9-9079-deee6aaec39c.mp4
8057332571,2 de nov de 2022 10:08:56,Corrida matinal,Corrida,"",2370,"5,40",148.0,28,false,,Pegasus 38,activities/8623597308.tcx.gz,,,2370.0,2351.0,5406.89990234375,3.5799927711486816,2.2998297214508057,27.71897315979004,28.118999481201172,9.100000381469727,26.600000381469727,7.079768180847168,-0.007397954817861319,,,87.0,84.79293060302734,,133.42572021484375,,,348.0,,,28.0,,,,,,,,,,,0.0,,0.0,,1.0,5437.2998046875,1667383168.0,3.0,25.290000915527344,26.149999618530273,23.010000228881836,0.8700000047683716,1014.7000122070312,3.759999990463257,5.159999847412109,50.0,0.3433000147342682,1667376000.0,1667421312.0,0.3100000023841858,,11132840.0,0.18000000715255737,5.0,0.9200000166893005,14622.0,2.0,273.1000061035156,,,,0.0,2.2813923358917236,1349.5,,,,,,,,,,,,media/e185b0e5-53c6-4e81-a64d-35d661e5c1a6.jpg
8072223888,5 de nov de 2022 10:11:22,Corrida matinal,Corrida,"",6219,"11,01",150.0,34,false,,Pegasus 38,activities/8640393475.tcx.gz,,,6219.0,4843.0,11016.900390625,3.6199951171875,2.2748091220855713,107.33151245117188,73.73200225830078,9.100000381469727,70.80000305175781,20.0,0.30498597025871277,,,90.0,84.27140808105469,,127.15918731689453,,,778.0,,,34.0,,,,,,,,,,,0.0,,0.0,,1.0,11246.2998046875,1667642368.0,5.0,23.3700008392334,24.100000381469727,21.540000915527344,0.8899999856948853,1015.5999755859375,8.260000228881836,9.100000381469727,203.0,0.20260000228881836,1667635200.0,1667680640.0,0.41999998688697815,,11132840.0,0.2800000011920929,5.0,0.9900000095367432,16093.0,2.0,267.0,,,,0.0,1.7714906930923462,1334.300048828125,,,,,,,,,,,,media/166ab4e4-b997-48e1-b617-68c1a2ed4f0b.mp4|media/cf899d18-e4ab-4e52-8a36-c5f63f7323a8.jpg|media/d3202854-b296-4b69-ba12-6f0f65899b30.mp4|media/ac860d78-c6fe-47cb-898e-84d8ed3a685d.mp4
8077526582,6 de nov de 2022 11:32:24,Pedalada matinal,Pedalada,,4163,"14,24",147.0,16,false,,Itaú,activities/8646489915.tcx.gz,,12.0,4163.0,3496.0,14247.6005859375,13.3800048828125,4.075400352478027,114.3482894897461,115.04829406738281,9.100000381469727,70.9000015258789,12.0,-0.004913107957690954,,,,,,111.25739288330078,,51.44865036010742,422.0,,,16.0,,,,,,,,,,,,,0.0,,1.0,,1667732352.0,3.0,26.010000228881836,27.610000610351562,21.889999389648438,0.7799999713897705,1016.7000122070312,8.3100004196167,9.680000305175781,171.0,0.2062000036239624,1667721600.0,1667767040.0,0.44999998807907104,3014974.0,,0.1599999964237213,5.0,0.9700000286102295,12211.0,4.0,267.79998779296875,,,,0.0,3.422435760498047,1232.9000244140625,,,,,,,,,,,,""
8077527316,6 de nov de 2022 11:15:51,Caminhada matinal,Caminhada,"",781,"0,93",104.0,1,false,,Hoka Mach 1,activities/8646491285.tcx.gz,,,781.0,762.0,934.7000122070312,2.200000047683716,1.2266404628753662,12.931915283203125,-0.7681000232696533,56.20000076293945,70.9000015258789,8.620689392089844,1.4657108783721924,,,64.0,49.2830810546875,,85.49864196777344,,,62.0,,,1.0,,,,,,,,,,,0.0,,0.0,,1.0,,1667732352.0,3.0,26.010000228881836,27.610000610351562,21.889999389648438,0.7799999713897705,1016.7000122070312,8.3100004196167,9.680000305175781,171.0,0.2062000036239624,1667721600.0,1667767040.0,0.44999998807907104,,3264913.0,0.1599999964237213,5.0,0.9700000286102295,12211.0,4.0,267.79998779296875,,,,0.0,1.1967989206314087,35.099998474121094,,,,,,,,,,,,""
8081234621,7 de nov de 2022 08:43:12,Corrida matinal,Corrida,,2288,"5,02",149.0,16,false,,Pegasus 38,activities/8650783259.tcx.gz,,,2288.0,2288.0,5026.89990234375,2.939990282058716,2.1970717906951904,63.414222717285156,48.914222717285156,9.100000381469727,55.400001525878906,10.476190567016602,0.28844815492630005,,,87.0,84.84436798095703,,125.27957916259766,,,312.0,,,16.0,,,,,,,,,,,,,0.0,,1.0,5172.7001953125,1667808000.0,3.0,25.1200008392334,25.809999465942383,21.670000076293945,0.8100000023841858,1015.0999755859375,8.270000457763672,9.5,164.0,0.006300000008195639,1667808000.0,1667853440.0,0.47999998927116394,,11132840.0,0.019999999552965164,5.0,0.9300000071525574,16093.0,0.0,271.0,,,,0.0,2.1970717906951904,20.299999237060547,,,,,,,,,,,,""
8091055096,9 de nov de 2022 08:38:06,Corrida matinal,Corrida,,2274,"5,01",153.0,19,false,,Pegasus 38,activities/8661765518.tcx.gz,,,2274.0,2256.0,5015.099609375,3.560009717941284,2.2230052947998047,63.55531692504883,48.255313873291016,9.100000381469727,55.29999923706055,11.818181991577148,0.3050786852836609,,,87.0,84.7756576538086,,127.89205169677734,,,318.0,,,19.0,,,,,,,,,,,,,0.0,,1.0,5161.60009765625,1667980800.0,3.0,24.290000915527344,25.059999465942383,22.06999969482422,0.8700000047683716,1015.7999877929688,1.1399999856948853,1.1399999856948853,248.0,0.06610000133514404,1667980800.0,1668026368.0,0.550000011920929,,11132840.0,0.05000000074505806,5.0,0.9800000190734863,16093.0,0.0,266.8999938964844,,,,0.0,2.205408811569214,19.299999237060547,,,,,,,,,,,,""
8095898168,10 de nov de 2022 08:28:02,Pedalada matinal,Pedalada,,2743,"13,51",157.0,18,false,,Itaú,activities/8667179391.tcx.gz,,12.0,2743.0,2743.0,13515.400390625,11.280004501342773,4.92723274230957,114.30641174316406,114.70641326904297,9.100000381469727,69.4000015258789,11.008779525756836,-0.002959586912766099,,,,,,121.2952651977539,,65.6441650390625,340.0,,,18.0,,,,,,,,,,,,,0.0,,1.0,,1668067200.0,2.0,24.649999618530273,25.520000457763672,22.8799991607666,0.8999999761581421,1015.0,3.0799999237060547,4.099999904632568,76.0,0.2881999909877777,1668067200.0,1668112768.0,0.5799999833106995,3014974.0,,0.09000000357627869,5.0,0.6100000143051147,11777.0,0.0,267.79998779296875,,,,0.0,4.92723274230957,409.1000061035156,,,,,,,,,,,,""
8107441572,12 de nov de 2022 11:36:10,Pedalada matinal,Pedalada,"",2495,"7,30",159.0,21,false,,Itaú,activities/8680234779.tcx.gz,,12.0,2495.0,1890.0,7301.7998046875,9.659997940063477,3.8633861541748047,84.06043243408203,41.86040115356445,9.100000381469727,69.0,11.818181991577148,0.5779396891593933,,,,,,128.31544494628906,,61.29841995239258,321.0,,,21.0,,,,,,,,,,,0.0,,0.0,,1.0,,1668250752.0,2.0,26.979999542236328,29.549999237060547,22.889999389648438,0.7799999713897705,1014.7999877929688,4.239999771118164,4.929999828338623,115.0,0.10080000013113022,1668240000.0,1668285568.0,0.6399999856948853,3014974.0,,0.03999999910593033,5.0,0.5299999713897705,16093.0,4.0,270.6000061035156,,,,0.0,2.9265730381011963,215.89999389648438,,,,,,,,,,,,media/b2521143-7521-4e75-9b15-b04989f4ff49.mp4
8107444244,12 de nov de 2022 10:49:30,Corrida matinal,Corrida,"",2645,"5,30",169.0,38,false,,Pegasus 38,activities/8680237842.tcx.gz,,,2645.0,2194.0,5305.7001953125,3.820019483566284,2.4182772636413574,37.49601364135742,22.29599952697754,9.100000381469727,26.799999237060547,25.006105422973633,0.28648433089256287,,,92.0,85.6800537109375,,137.77133178710938,,,389.0,,,38.0,,,,,,,,,,,0.0,,0.0,,1.0,5371.7998046875,1668247168.0,2.0,26.110000610351562,27.829999923706055,22.139999389648438,0.7900000214576721,1014.4000244140625,4.070000171661377,4.550000190734863,112.0,0.057500001043081284,1668240000.0,1668285568.0,0.6399999856948853,,11132840.0,0.03999999910593033,5.0,0.5799999833106995,16093.0,2.0,270.79998779296875,,,,0.0,2.0059356689453125,1463.0999755859375,,,,,,,,,,,,media/4a6b9fab-7684-48aa-bd9c-64c304b1a3f6.jpg|media/d2475f12-ffa3-47d3-81cd-7ab74a89084b.jpg
8111863160,13 de nov de 2022 11:00:25,Pedalada matinal,Pedalada,"",4527,"9,59",111.0,7,false,,Itaú,activities/8685301881.tcx.gz,,12.0,4527.0,3071.0,9596.5,7.279980659484863,3.1248779296875,44.70991897583008,44.70989990234375,9.100000381469727,26.799999237060547,7.228873252868652,0.0,,,,,,90.3956298828125,,29.6405029296875,279.0,,,7.0,,,,,,,,,,,0.0,,0.0,,1.0,,1668337152.0,2.0,26.8700008392334,29.31999969482422,22.809999465942383,0.7799999713897705,1014.9000244140625,2.869999885559082,3.6700000762939453,70.0,0.12999999523162842,1668326400.0,1668372096.0,0.6700000166893005,3014974.0,,0.05999999865889549,5.0,0.47999998927116394,16093.0,4.0,270.6000061035156,,,,0.0,2.1198365688323975,1865.0,,,,,,,,,,,,media/cf879cdc-d493-45ed-ae41-898b752d1361.mp4|media/b1f6cf08-bd9d-4434-a569-c533c031fcc2.jpg
8119149888,14 de nov de 2022 09:06:27,Corrida matinal,Corrida,,2205,"5,04",156.0,28,false,,Pegasus 38,activities/8693642260.tcx.gz,,,2205.0,2196.0,5040.900390625,4.559960842132568,2.295491933822632,63.658206939697266,47.558204650878906,9.100000381469727,55.900001525878906,12.819229125976562,0.31938740611076355,,,90.0,85.49359893798828,,132.45729064941406,,,325.0,,,28.0,,,,,,,,,,,,,0.0,,1.0,5189.39990234375,1668416384.0,3.0,24.90999984741211,25.790000915527344,23.049999237060547,0.8899999856948853,1014.2999877929688,3.450000047683716,4.28000020980835,77.0,0.14640000462532043,1668412800.0,1668458496.0,0.699999988079071,,11132840.0,0.09000000357627869,5.0,0.9300000071525574,16093.0,0.0,273.0,,,,0.0,2.2861225605010986,27.0,,,,,,,,,,,,""
8121564289,15 de nov de 2022 13:08:12,Caminhada matinal,Caminhada,"",2864,"3,38",154.0,7,false,,Hoka Mach 1,activities/8696361717.tcx.gz,,,2864.0,2598.0,3386.0,2.260009765625,1.3033102750778198,20.17178726196289,20.071800231933594,56.099998474121094,70.9000015258789,25.471464157104492,0.002953337272629142,,,65.0,54.11445999145508,,99.224853515625,,,264.0,,,7.0,,,,,,,,,,,0.0,,0.0,,1.0,,1668517248.0,2.0,27.739999771118164,30.579999923706055,22.549999237060547,0.7300000190734863,1016.5,5.360000133514404,6.110000133514404,65.0,0.4551999866962433,1668499200.0,1668544896.0,0.7300000190734863,,3264913.0,0.12999999523162842,5.0,0.8399999737739563,15300.0,6.0,273.5,,,,0.0,1.182262659072876,957.7000122070312,,,,,,,,,,,,media/ef8f4b02-c6f3-4861-8a1c-eebf82a7b8c9.jpg
8125719923,16 de nov de 2022 09:04:03,Corrida matinal,Caminhada,"",2283,"5,01",157.0,4,false,,Pegasus 38,activities/8701045305.tcx.gz,,,2283.0,1182.0,5015.7998046875,14.239999771118164,4.243485450744629,33.00470733642578,63.40470504760742,7.199999809265137,39.79999923706055,43.56435775756836,-0.6060847640037537,,,89.0,84.4266128540039,,116.65665435791016,,,318.0,,,4.0,,,,,,,,,,,0.0,,0.0,,1.0,5105.89990234375,1668589184.0,3.0,24.670000076293945,27.360000610351562,22.56999969482422,0.8799999952316284,1013.75,3.4000000953674316,5.059999942779541,34.0,0.0,1668585472.0,1668631296.0,0.875,,11132840.0,0.0,1.0,0.8100000023841858,15503.25,0.0,272.20001220703125,,,,0.0,2.197021484375,15.600000381469727,,,,,,,,,,,,""
8139296161,19 de nov de 2022 11:01:52,Corrida matinal,Corrida,,2526,"6,05",141.0,22,false,,Pegasus 38,activities/8716293098.tcx.gz,,,2526.0,2526.0,6052.400390625,3.0999999046325684,2.39604115486145,0.0,,,,0.0,0.0,,,90.0,84.5025863647461,,128.7953338623047,,,358.0,,,22.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,11132840.0,,,,,,,,,,0.0,2.39604115486145,0.0,,,,,,,,,,,,""
8145297308,20 de nov de 2022 13:29:41,Pedalada matinal,Pedalada,"",2842,"6,12",126.0,7,false,,Itaú,activities/8723164301.tcx.gz,,12.0,2842.0,2397.0,6119.30029296875,6.099999904632568,2.5528995990753174,29.389963150024414,25.790000915527344,7.300000190734863,26.799999237060547,12.499999046325684,0.05883025750517845,,,,,,106.49574279785156,,24.38052749633789,282.0,,,7.0,,,,,,,,,,,0.0,,0.0,,1.0,,1668949248.0,3.0,26.719999313354492,29.079999923706055,22.850000381469727,0.7900000214576721,1015.4000244140625,2.630000114440918,2.630000114440918,161.0,0.31360000371932983,1668931072.0,1668977024.0,0.8899999856948853,3014974.0,,0.12999999523162842,5.0,0.9800000190734863,16093.0,5.0,276.70001220703125,,,,0.0,2.1531667709350586,463.0,,,,,,,,,,,,""
8146173127,20 de nov de 2022 12:37:25,Corrida,Corrida,"GOTOES | Strava Tools helped produce this track.
Learn More: ",2978,"5,98",153.0,32,false,"",Hoka Mach 1,activities/8724182882.gpx.gz,,,2978.0,2514.0,5981.68505859375,3.193713665008545,2.379349708557129,28.578353881835938,31.4783992767334,7.699999809265137,26.600000381469727,5.286680221557617,-0.04848132282495499,,,93.0,84.31509399414062,,133.26913452148438,,,553.1627197265625,,,32.0,,,,,,,,,,,0.0,,0.0,,1.0,6010.7998046875,1668945664.0,3.0,25.959999084472656,27.610000610351562,22.40999984741211,0.8100000023841858,1015.5,2.2300000190734863,2.259999990463257,201.0,0.5331000089645386,1668931200.0,1668977024.0,0.8899999856948853,,3264913.0,0.20999999344348907,5.0,0.9900000095367432,16093.0,5.0,276.79998779296875,,,,0.0,2.008625030517578,537.2999877929688,,,,,,,,,,,,media/81ae621a-37cd-4e33-8f73-9178929592b5.mp4
8152145723,22 de nov de 2022 08:52:21,Corrida matinal,Corrida,"",2428,"5,00",147.0,15,false,,Cumulus 24,activities/8730968055.tcx.gz,,,2428.0,2421.0,5003.80029296875,3.2199950218200684,2.0668320655822754,63.671478271484375,47.471500396728516,9.100000381469727,55.79999923706055,11.009272575378418,0.3237539231777191,,,87.0,83.64954376220703,,125.3896484375,,,328.0,,,15.0,,,,,,,,,,,0.0,,0.0,,1.0,5154.39990234375,1669104000.0,2.0,23.700000762939453,24.459999084472656,21.84000015258789,0.8899999856948853,1013.7000122070312,4.199999809265137,4.400000095367432,103.0,0.45989999175071716,1669103872.0,1669149952.0,0.9599999785423279,,12021078.0,0.15000000596046448,5.0,0.8399999737739563,16093.0,0.0,276.20001220703125,,,,0.0,2.06087327003479,14.800000190734863,,,,,,,,,,,,""
8156873068,23 de nov de 2022 08:52:10,Pedalada matinal,Pedalada,,2459,"11,62",146.0,14,false,,Itaú,activities/8736242684.tcx.gz,,12.0,2459.0,2443.0,11624.80078125,13.079998970031738,4.758411884307861,104.49195861816406,105.09195709228516,9.100000381469727,69.5,11.21474838256836,-0.005161378998309374,,,,,,116.8563232421875,,65.20529174804688,279.0,,,14.0,,,,,,,,,,,,,0.0,,1.0,,1669190400.0,2.0,23.959999084472656,24.709999084472656,21.899999618530273,0.8799999952316284,1012.2999877929688,3.859999895095825,4.739999771118164,72.0,0.11230000108480453,1669190272.0,1669236352.0,0.0,3014974.0,,0.05999999865889549,5.0,0.6200000047683716,16093.0,0.0,272.3999938964844,,,,0.0,4.727450370788574,354.70001220703125,,,,,,,,,,,,""
8161057264,24 de nov de 2022 08:23:27,Corrida matinal,Corrida,"",2138,"5,02",162.0,32,false,,Cumulus 24,activities/8740937713.tcx.gz,,,2138.0,2135.0,5022.2001953125,3.539990186691284,2.352318525314331,64.30776977539062,48.0078010559082,9.100000381469727,56.099998474121094,11.650154113769531,0.32455894351005554,,,87.0,85.30408477783203,,136.36866760253906,,,322.0,,,32.0,,,,,,,,,,,0.0,,0.0,,1.0,5173.2998046875,1669276800.0,2.0,23.989999771118164,24.920000076293945,23.139999389648438,0.949999988079071,1011.7999877929688,3.299999952316284,3.9200000762939453,40.0,0.19750000536441803,1669276672.0,1669322752.0,0.03999999910593033,,12021078.0,0.14000000059604645,5.0,0.550000011920929,16093.0,0.0,271.79998779296875,,,,0.0,2.349017858505249,33.5,,,,,,,,,,,,""
8202699609,3 de dez de 2022 10:40:39,Caminhada matinal,Caminhada,"",2552,"3,24",104.0,5,false,,Cumulus 24,activities/8787754126.tcx.gz,,,2552.0,2552.0,3240.900146484375,3.4000000953674316,1.2699451446533203,26.007526397705078,21.407499313354492,56.099998474121094,78.0,24.999940872192383,0.14193588495254517,,,60.0,49.58832550048828,,88.31889343261719,,,165.0,,,5.0,,,,,,,,,,,0.0,,0.0,,1.0,,1670061568.0,2.0,25.239999771118164,26.110000610351562,23.110000610351562,0.8799999952316284,1013.7000122070312,5.869999885559082,7.53000020980835,80.0,0.37770000100135803,1670054400.0,1670100608.0,0.3700000047683716,,12021078.0,0.17000000178813934,5.0,0.8600000143051147,15957.0,2.0,263.79998779296875,,,,0.0,1.2699451446533203,886.5,,,,,,,,,,,,""
8206583521,4 de dez de 2022 12:36:27,Caminhada matinal,Caminhada,,788,"0,86",131.0,3,false,,Pegasus 38,activities/8792199999.tcx.gz,,,788.0,771.0,868.7000122070312,1.7400000095367432,1.126718521118164,50.34458923339844,-1.3553999662399292,11.100000381469727,62.79999923706055,39.17525863647461,5.951421737670898,,,53.0,43.21782302856445,,118.2890625,,,101.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,1670155264.0,5.0,26.40999984741211,28.760000228881836,23.56999969482422,0.8399999737739563,1013.5,5.369999885559082,7.289999961853027,92.0,0.5353999733924866,1670140800.0,1670187008.0,0.4000000059604645,,11132840.0,0.27000001072883606,5.0,0.9100000262260437,11634.0,5.0,266.29998779296875,,,,0.0,1.102411150932312,0.0,,,,,,,,,,,,""
8206586560,4 de dez de 2022 11:41:41,Corrida matinal,Corrida,"",3266,"6,02",153.0,41,false,,Cumulus 24,activities/8792203382.tcx.gz,,,3266.0,2848.0,6024.60009765625,3.740039110183716,2.1153793334960938,28.07731056213379,27.377300262451172,9.100000381469727,26.799999237060547,7.766953468322754,0.011619028635323048,,,87.0,81.593505859375,,132.75096130371094,,,451.0,,,41.0,,,,,,,,,,,0.0,,0.0,,1.0,6052.7998046875,1670151552.0,2.0,25.75,26.510000228881836,22.350000381469727,0.8199999928474426,1013.0,4.53000020980835,5.989999771118164,88.0,0.4674000144004822,1670140800.0,1670187008.0,0.4000000059604645,,12021078.0,0.23999999463558197,5.0,0.8500000238418579,14360.0,4.0,265.3999938964844,,,,0.0,1.8446418046951294,537.7999877929688,,,,,,,,,,,,media/1593557f-0a73-4b58-8c41-91c6f071b0f6.mp4|media/af518283-2e22-4da9-bcb3-54b63cbaedab.mp4|media/5c5e2c4e-444c-4f94-a324-32f94981fe47.mp4
8206588054,4 de dez de 2022 11:29:57,Caminhada matinal,Caminhada,,672,"0,83",85.0,1,false,,Pegasus 38,activities/8792205157.tcx.gz,,,672.0,672.0,833.9000244140625,1.720007300376892,1.2409226894378662,0.0,44.79999923706055,10.600000381469727,55.400001525878906,0.0,-5.372346878051758,,,62.0,51.01211166381836,,77.47982025146484,,,51.0,,,1.0,,,,,,,,,,,,,0.0,,1.0,,1670151552.0,2.0,25.75,26.510000228881836,22.350000381469727,0.8199999928474426,1013.0,4.53000020980835,5.989999771118164,88.0,0.4674000144004822,1670140800.0,1670187008.0,0.4000000059604645,,11132840.0,0.23999999463558197,5.0,0.8500000238418579,14360.0,4.0,265.3999938964844,,,,0.0,1.2409226894378662,0.0,,,,,,,,,,,,""
8209764155,5 de dez de 2022 08:48:03,Pedalada matinal,Pedalada,,2441,"11,58",150.0,16,false,,Itaú,activities/8795854048.tcx.gz,,12.0,2441.0,2441.0,11586.30078125,12.959997177124023,4.7465386390686035,104.36039733886719,104.36039733886719,9.100000381469727,69.0,12.0,0.0,,,,,,119.98260498046875,,65.78460693359375,288.0,,,16.0,,,,,,,,,,,,,0.0,,1.0,,1670227200.0,3.0,24.790000915527344,25.40999984741211,21.06999969482422,0.800000011920929,1013.4000244140625,4.909999847412109,5.360000133514404,94.0,0.08510000258684158,1670227200.0,1670273536.0,0.4300000071525574,3014974.0,,0.09000000357627869,5.0,0.9700000286102295,16093.0,0.0,268.8999938964844,,,,0.0,4.7465386390686035,208.89999389648438,,,,,,,,,,,,""
8223262801,8 de dez de 2022 10:32:16,Corrida matinal,Corrida,,2650,"6,02",159.0,57,false,,Pegasus 38,activities/8810941835.tcx.gz,,,2650.0,2636.0,6022.599609375,3.9000000953674316,2.2847495079040527,81.2619857788086,62.26198959350586,9.100000381469727,70.9000015258789,11.50412654876709,0.3154783844947815,,,92.0,85.27811431884766,,140.59437561035156,,,415.0,,,57.0,,,,,,,,,,,,,0.0,,1.0,6207.10009765625,1670493568.0,2.0,24.219999313354492,24.829999923706055,20.899999618530273,0.8199999928474426,1011.5,3.2300000190734863,4.329999923706055,9.0,0.03590000048279762,1670486400.0,1670532736.0,0.5299999713897705,,11132840.0,0.05999999865889549,5.0,0.5899999737739563,16093.0,2.0,266.3999938964844,,,,0.0,2.272679090499878,87.0999984741211,,,,,,,,,,,,""
8231702919,10 de dez de 2022 11:18:13,Caminhada ao Bonfim,Caminhada,"",4210,"2,60",111.0,7,false,,Pegasus 38,activities/8820969487.tcx.gz,,,4210.0,2877.0,2603.5,1.659999966621399,0.9049357175827026,20.18166732788086,20.281700134277344,8.0,28.399999618530273,33.33333206176758,-0.0038409833796322346,,,82.0,49.562843322753906,,97.20651245117188,,,260.0,,,7.0,,,,,,,,,,,0.0,,0.0,,1.0,,1670669952.0,2.0,26.719999313354492,28.969999313354492,22.559999465942383,0.7799999713897705,1014.0999755859375,3.9000000953674316,6.239999771118164,25.0,0.006300000008195639,1670659328.0,1670705664.0,0.5899999737739563,,11132840.0,0.019999999552965164,5.0,0.6800000071525574,16093.0,4.0,269.29998779296875,,,,0.0,0.6184085607528687,2603.60009765625,,,,,,,,,,,,media/06b1c4ef-dc97-43af-b60e-04dc19bf7d27.jpg|media/d8b2d758-fd85-4453-8803-4a5e017918df.jpg
